District_Name,Crop_Year,Season,Area,Production,Temperature,PH,Rainfall,Sowing Temp,Harvest Temp,Phosphorous,Nitrogen,Potash,crop
MANDYA,2013,Kharif,1297,1030,23.83942554,6.90994525,51.03623396,28.24603484,24.22175932,6.790029663,6.110611618,8.930404819,groundnut
MYSORE,2013,Kharif,2532,1710,21.31698971,6.525843566,67.58233468,29.74158682,22.11444325,5.023720071,6.002852244,10.89155996,groundnut
RAICHUR,2013,Kharif,4165,2888,20.08230456,6.916607068,58.26390732,28.87441318,22.25436111,6.852665114,6.172107062,11.2103279,groundnut
RAMANAGARA,2013,Kharif,5588,7342,21.81217678,6.727099945,50.29036197,27.67542845,18.41607092,5.695234711,6.602687211,11.97833379,groundnut
SHIMOGA,2013,Kharif,343,290,22.04817899,6.582545644,58.5901805,26.15595091,21.10528145,6.928883598,7.500791106,11.81528037,groundnut
TUMKUR,2013,Kharif,71042,35230,28.00937042,6.922460199,68.00778412,27.52473165,20.86842909,5.896059968,7.087691915,10.97350026,groundnut
UTTAR KANNAD,2013,Kharif,176,149,26.47431394,6.758788517,59.11034691,32.69441514,20.00472252,6.82865033,8.19162789,9.637090153,groundnut
YADGIR,2013,Kharif,6246,5228,20.3249131,6.993158511,69.8086749,31.41740687,20.5264131,6.075044312,9.960890227,9.562377849,groundnut
BAGALKOT,2013,Rabi,113387,109980,31.6009382,6.385840942,45.19453861,28.42847535,17.02525731,9.885263309,19.2840833,10.24979865,jowar
BELGAUM,2013,Rabi,97612,90042,28.70693137,6.297612789,34.30030777,29.42657252,16.23002891,9.591867855,19.73247594,10.80836406,jowar
BELLARY,2013,Rabi,17618,21323,31.94266265,7.493320377,56.67155923,26.93464219,17.39315438,9.260816337,20.21241619,11.20223955,jowar
BENGALURU URBAN,2013,Rabi,21,23,30.5534079,7.05683173,33.55967333,28.76150522,17.01465837,6.446700936,21.48912303,8.786865099,jowar
BIDAR,2013,Rabi,24711,20072,30.88211806,6.579669355,45.56124348,26.2435785,17.68896501,6.352101371,19.29765143,8.612469086,jowar
BIJAPUR,2013,Rabi,165998,198542,25.13652878,6.970006,41.52643173,28.00380483,17.14985132,7.892271811,18.34891788,9.232610538,jowar
CHIKMAGALUR,2013,Rabi,6725,4900,31.88847983,7.029301219,34.04767014,25.61328483,16.05243736,8.984493567,18.49843834,10.61518091,jowar
CHITRADURGA,2013,Rabi,7853,3984,26.10713016,6.471013221,47.2735126,28.05185687,17.99446186,6.53848444,19.8984743,9.58006088,jowar
DAVANGERE,2013,Rabi,3068,3454,29.10941965,6.835639329,43.59127422,29.91874147,17.78470372,9.633230049,21.27814336,9.881277909,jowar
DHARWAD,2013,Rabi,34759,26054,30.24780788,6.32398276,54.69995191,27.42877019,17.16746549,7.795457499,19.34577414,10.90550454,jowar
GADAG,2013,Rabi,61130,46401,29.25828082,6.311189764,32.09022513,28.45648608,17.04811784,8.966984584,19.57068523,10.41379273,jowar
GULBARGA,2013,Rabi,229797,292750,29.91276611,6.715802186,46.58303254,26.41712394,16.46074864,9.688887572,18.39582869,9.449406474,jowar
HASSAN,2013,Rabi,313,209,25.09819624,7.240741937,49.7308567,27.12198424,16.12660179,6.205122943,21.54402482,10.96862016,jowar
HAVERI,2013,Rabi,23338,21506,26.98983448,6.083005116,42.65991291,29.87620787,17.46661928,6.027226684,20.41681084,8.863929914,jowar
KOPPAL,2013,Rabi,31314,25822,30.18035174,6.69003324,51.56281369,26.26957347,17.23503023,8.276199327,20.14103048,9.132781404,jowar
MYSORE,2013,Rabi,390,231,30.66578614,6.567368346,57.63467773,27.99744536,16.5430933,7.447712546,19.81803934,11.00668744,jowar
RAICHUR,2013,Rabi,95243,133821,30.81803893,6.826088735,38.13269458,26.49682917,17.35119262,7.264893972,20.65573966,9.516079018,jowar
SHIMOGA,2013,Rabi,25,28,30.31875061,6.140409116,30.30263223,29.11460463,16.00874006,6.611724346,18.30425345,11.20841802,jowar
UTTAR KANNAD,2013,Rabi,2,2,27.91777699,6.473705889,50.85592684,25.07402539,17.82901447,9.773017728,21.67506337,9.085976175,jowar
YADGIR,2013,Rabi,53608,71604,31.96366666,6.874796852,41.29013819,29.09302015,17.50387695,6.081053088,19.21460449,9.825443313,jowar
BAGALKOT,2013,Rabi,1487,225,21.78468863,5.768699486,67.9351748,20.61080531,30.07583598,22.36536337,14.73570712,0,linseed
BELGAUM,2013,Rabi,610,340,23.42516906,6.621055338,58.81974996,20.81835532,30.59069278,23.18843101,17.4259288,0,linseed
BENGALURU URBAN,2013,Rabi,2,1,25.22286261,5.105213095,45.61210614,20.53149545,30.37498258,25.10808824,16.66329921,0,linseed
BIDAR,2013,Rabi,439,131,24.98618579,5.503400705,50.51899683,20.72555972,30.35781876,22.69695809,16.67769112,0,linseed
BIJAPUR,2013,Rabi,1345,367,23.31544117,6.975641735,71.3423489,20.69111627,30.85980306,27.32906328,16.91918985,0,linseed
CHIKMAGALUR,2013,Rabi,4,1,22.08573445,5.118306389,68.1024882,20.98710572,30.27711625,24.79522778,16.92041439,0,linseed
DHARWAD,2013,Rabi,81,24,23.89152511,5.019540086,50.29945826,20.76161137,30.64705059,23.75123014,16.12156859,0,linseed
GADAG,2013,Rabi,252,107,24.07052264,6.515223343,72.49457931,20.96977788,30.41495354,26.84058662,15.00028376,0,linseed
GULBARGA,2013,Rabi,209,62,21.24697396,6.642956613,74.12690506,20.27235372,30.14939423,27.58205133,15.24672479,0,linseed
HAVERI,2013,Rabi,46,14,24.61883034,6.767472081,54.46931765,20.29817663,30.39535869,22.34324596,16.40015833,0,linseed
KOPPAL,2013,Rabi,1018,358,25.06343168,6.803741608,53.36658102,20.38379635,30.11107352,26.0798295,17.54267654,0,linseed
RAICHUR,2013,Rabi,48,21,25.15635691,5.887016855,64.7688952,20.90531208,30.46683682,25.96946272,14.08219742,0,linseed
SHIMOGA,2013,Rabi,2,1,21.38891972,6.843756729,54.75631658,20.18144271,30.19246044,22.59827271,14.0288071,0,linseed
TUMKUR,2013,Rabi,1,,25.76964162,5.881796013,73.0440458,20.62103969,30.4856801,24.53984427,15.02901432,0,linseed
YADGIR,2013,Rabi,8,2,25.71447048,5.643162868,47.91639017,20.31338918,30.3364243,24.51054022,15.68265377,0,linseed
BAGALKOT,2013,Kharif,51814,183308,27.45735805,5.743947568,93.37793206,29.67203217,30.19806927,17.48885363,41.64623365,11.22076499,maize-k
BANGALORE RURAL,2013,Kharif,10622,28931,28.27952707,7.425553813,76.56315006,28.84651304,30.16374019,15.45872827,41.7290653,9.074917636,maize-k
BELGAUM,2013,Kharif,120574,381092,29.31963039,7.180821212,79.3065085,25.3658852,31.9956582,18.62754223,43.38417424,10.76749734,maize-k
BELLARY,2013,Kharif,80459,220977,25.47905948,6.636156358,92.78689102,25.29091826,34.61566232,19.94253138,44.11817203,8.955164661,maize-k
BENGALURU URBAN,2013,Kharif,907,2875,28.7117835,5.907694011,73.78225952,26.58333187,34.16359778,17.31494462,45.62266514,11.93012031,maize-k
BIDAR,2013,Kharif,2145,8359,28.03719431,6.383327592,87.22205618,27.92436438,34.67680299,15.09966739,41.04975647,10.30446757,maize-k
BIJAPUR,2013,Kharif,69222,249891,26.50304266,6.016858637,100.8900387,29.38649095,31.91182842,15.94773135,45.3815386,10.93200795,maize-k
CHAMARAJANAGAR,2013,Kharif,36353,133030,26.66818385,5.877897142,82.51519576,29.25815912,33.40382861,15.65211959,43.89926636,9.907326441,maize-k
CHIKBALLAPUR,2013,Kharif,58369,210102,27.75351314,6.636134809,90.79349968,29.14200395,34.11321006,15.73277568,43.53942429,11.68514132,maize-k
CHIKMAGALUR,2013,Kharif,28075,72759,28.78071951,6.587712448,66.35287927,26.4231412,34.44002918,20.29661345,45.85448057,9.389550402,maize-k
CHITRADURGA,2013,Kharif,97736,209839,26.37436613,7.471254996,96.33962174,25.49458226,31.10850911,18.03966702,41.16403148,9.531839444,maize-k
DAVANGERE,2013,Kharif,180515,664178,29.47335594,7.025062418,64.03950218,25.85095553,32.95217282,15.82942443,44.44376339,11.83212437,maize-k
DHARWAD,2013,Kharif,41375,110726,26.96404767,6.613879307,78.56608328,26.26139943,34.89964034,19.67174373,44.73821785,8.612819676,maize-k
GADAG,2013,Kharif,58627,135396,28.93898737,6.0004476,85.27342243,28.53155337,31.5034332,16.1518116,43.58775565,8.397341521,maize-k
GULBARGA,2013,Kharif,5302,13705,27.94712611,6.638848029,80.54593335,26.70548133,33.86529519,15.66659712,41.93074951,8.380148804,maize-k
HASSAN,2013,Kharif,66119,218903,29.70548026,7.257640059,60.11702745,29.99906916,34.16778502,16.52942262,42.57343448,11.80711541,maize-k
HAVERI,2013,Kharif,147684,525142,29.54301745,7.429583363,73.52191222,25.477682,33.07416876,18.61494888,40.77311073,9.603390788,maize-k
KODAGU,2013,Kharif,2049,7936,25.57150058,6.518223629,62.66462407,26.50045338,31.2664867,18.12353396,43.12865176,11.239746,maize-k
KOLAR,2013,Kharif,420,1331,25.52038538,5.860027092,95.98184158,29.91395674,30.98779895,18.59015064,45.95297249,9.407923432,maize-k
KOPPAL,2013,Kharif,59167,212637,26.57630383,6.464267447,99.25814717,26.02632435,30.65333473,17.24381083,40.34528765,9.334165718,maize-k
MANDYA,2013,Kharif,2868,9937,28.4961226,7.340777357,98.97761027,28.30600202,33.39515715,20.66980135,43.15163532,9.737655015,maize-k
MYSORE,2013,Kharif,30416,92060,27.28376357,7.365722174,79.06607872,27.4570004,31.99247325,19.45780632,41.10280702,11.92932164,maize-k
RAICHUR,2013,Kharif,227,870,25.54482893,7.063452855,80.04831681,28.67640742,34.29799191,19.14486687,44.94105508,10.06373508,maize-k
RAMANAGARA,2013,Kharif,4270,18323,28.76459276,6.203679063,62.2501743,28.18858678,34.27427642,17.46828364,44.05632111,9.676073508,maize-k
SHIMOGA,2013,Kharif,60228,169247,29.20642176,6.702342879,109.4928599,26.74282817,31.28765003,20.54977092,41.07397561,11.77327014,maize-k
TUMKUR,2013,Kharif,25247,53678,28.52466343,7.164435924,68.48015918,28.03427001,32.87342143,18.06114346,43.7120937,11.9080007,maize-k
UTTAR KANNAD,2013,Kharif,5243,14718,28.43720959,6.85140877,87.43514348,28.71900265,33.94617237,16.92457281,40.56833504,8.465271595,maize-k
YADGIR,2013,Kharif,76,202,26.50301761,7.020709142,83.89342795,25.24494419,33.65375153,18.01306399,40.51813382,11.38463009,maize-k
BAGALKOT,2013,Rabi,20503,67647,21.70272178,6.842575903,109.038153,25.79746666,27.43873777,73.13238321,21.78429911,11.72305287,maize-r
BANGALORE RURAL,2013,Rabi,112,343,22.12202892,6.022797124,197.6869161,26.96616697,29.98611756,70.56363088,21.07796079,12.20418312,maize-r
BELGAUM,2013,Rabi,33690,107026,25.79528181,6.368432902,168.9662051,21.53542038,28.00861783,65.46997769,22.74209571,11.65173369,maize-r
BELLARY,2013,Rabi,2470,7070,22.43518192,6.553895486,82.7825607,21.17717754,29.33706541,67.82745049,23.04431135,10.20037446,maize-r
BENGALURU URBAN,2013,Rabi,171,524,23.92839744,6.042473666,264.0656566,21.69375214,29.96624905,70.44439183,26.11206719,12.35911393,maize-r
BIDAR,2013,Rabi,451,1381,26.79748977,6.511228035,141.9234738,26.55886044,28.67400463,66.03816345,22.80730127,13.94073653,maize-r
BIJAPUR,2013,Rabi,8703,27921,22.1607045,7.211910196,125.2727838,23.60671716,29.11496164,65.19819718,24.36392704,11.09024902,maize-r
CHAMARAJANAGAR,2013,Rabi,1458,4165,25.07530587,7.144304426,292.4826381,23.04849786,25.1214879,72.58290675,25.63221521,10.5468983,maize-r
CHIKBALLAPUR,2013,Rabi,411,1367,24.83866629,7.329707615,181.1084949,23.20726346,25.08722403,70.77660028,25.37586695,12.09622885,maize-r
CHITRADURGA,2013,Rabi,4882,12040,23.827019,7.296876882,105.6293883,25.04663314,29.23888958,73.65441025,25.80724715,11.29004633,maize-r
DAVANGERE,2013,Rabi,2580,5154,25.98088092,6.985500432,288.5469041,25.17305572,28.17842512,70.77552113,22.85262935,10.73224165,maize-r
DHARWAD,2013,Rabi,3123,7150,22.4243158,6.097652798,291.2769391,23.49819078,25.22049383,68.00270435,25.28435702,13.76144093,maize-r
GADAG,2013,Rabi,2617,5609,21.63794516,5.763421977,98.60043039,22.67233325,28.42019994,74.9374298,24.1155841,11.71733573,maize-r
GULBARGA,2013,Rabi,437,1295,22.9082121,6.58535174,203.3094058,21.44802889,26.62060968,72.77172587,23.98857153,10.69027867,maize-r
HASSAN,2013,Rabi,3806,10992,25.19858509,6.394137887,209.3560359,26.78764359,25.2790056,67.45705668,23.55175009,10.62558702,maize-r
HAVERI,2013,Rabi,6138,23307,23.48939764,6.485059251,222.7158109,26.53643722,27.46765911,65.86289182,24.55504177,10.27356013,maize-r
KOLAR,2013,Rabi,70,214,25.73405045,6.239513815,92.1623644,21.22474414,28.38209702,72.58039095,21.92101143,13.32814213,maize-r
KOPPAL,2013,Rabi,6948,17808,23.27953497,6.634982476,95.50467916,23.28087014,27.9224526,70.99425978,21.39515907,12.02523591,maize-r
MANDYA,2013,Rabi,144,441,21.37677976,7.354736998,297.8066589,23.05054295,26.21087981,72.60827912,25.00796037,11.82990957,maize-r
MYSORE,2013,Rabi,4167,12874,22.55717166,5.563363485,174.0730964,24.4475799,27.88948756,70.01384927,25.72566248,10.20933721,maize-r
RAICHUR,2013,Rabi,103,315,26.57790846,6.993845164,221.7653862,23.61051142,29.50922567,66.73496952,26.0584445,10.17193741,maize-r
RAMANAGARA,2013,Rabi,104,391,26.34893117,5.873550985,190.1145247,21.95111619,28.65482884,69.95481592,22.5341149,13.26480724,maize-r
SHIMOGA,2013,Rabi,397,1885,24.70911973,6.146308349,120.2914235,21.7567345,26.30824368,71.31597521,26.05546294,10.90495021,maize-r
TUMKUR,2013,Rabi,71,121,26.29392522,6.457366921,82.65648109,22.04898037,26.98853527,66.51837318,21.58575616,11.67084017,maize-r
UDUPI,2013,Rabi,15,46,21.48496133,6.659082202,177.5566478,26.47085425,26.77250309,71.10842092,26.15579914,11.42622077,maize-r
UTTAR KANNAD,2013,Rabi,254,778,21.60501984,7.391735345,211.0047238,22.69110628,27.11324754,66.40543966,26.28589044,10.99705208,maize-r
YADGIR,2013,Rabi,54,165,22.75924236,5.663588245,167.4799786,26.06979244,27.00566841,69.51892807,23.83967169,13.49125384,maize-r
BAGALKOT,2013,Kharif,37597,4750,28.03066684,6.984340665,71.12501841,26.1886166,34.29846877,14.99792945,3.031190075,0,moong(green gram)
BANGALORE RURAL,2013,Kharif,11,3,25.18483012,6.420949886,65.20635969,26.62055713,31.62907292,15.94262716,6.696517339,0,moong(green gram)
BELGAUM,2013,Kharif,16191,3768,26.1612288,6.851727671,78.0059611,27.97274654,30.95572924,17.51507738,4.873282062,0,moong(green gram)
BELLARY,2013,Kharif,118,30,29.28382282,6.672813917,86.51218026,25.47609481,34.59714171,17.05568785,4.730265468,0,moong(green gram)
BENGALURU URBAN,2013,Kharif,21,5,28.09025205,6.774450848,61.16734248,28.84618222,33.35810021,16.86915722,3.723369624,0,moong(green gram)
BIDAR,2013,Kharif,35857,15295,27.53530973,7.054156184,76.81020906,27.85014022,34.48298546,15.89941073,3.776071284,0,moong(green gram)
BIJAPUR,2013,Kharif,6811,1061,25.50667938,7.083714273,72.28826503,29.55340058,31.87808086,15.08120715,4.390401066,0,moong(green gram)
CHAMARAJANAGAR,2013,Kharif,2847,1079,32.79947691,6.91662366,89.74854175,25.09270924,32.45227052,14.99718263,6.733018877,0,moong(green gram)
CHIKMAGALUR,2013,Kharif,3178,830,28.53176604,7.083001286,74.24942397,26.69847644,31.97014526,17.14109568,3.28618019,0,moong(green gram)
CHITRADURGA,2013,Kharif,5267,991,33.94388419,6.433114038,71.02240214,25.29086246,30.97683018,17.04861869,6.471012292,0,moong(green gram)
DAVANGERE,2013,Kharif,466,178,34.81342394,6.245491506,74.78737097,26.66411241,32.63800083,15.65608309,4.871138731,0,moong(green gram)
DHARWAD,2013,Kharif,23676,6613,30.5447286,6.904262925,63.16696161,25.83280113,33.18695604,14.22768357,6.670618596,0,moong(green gram)
GADAG,2013,Kharif,68612,8408,34.28684662,6.287443651,62.84412876,27.13811034,30.32931985,17.21376488,4.398885244,0,moong(green gram)
GULBARGA,2013,Kharif,35951,17077,28.90053093,6.773249972,60.82063543,26.53243661,34.92905515,15.21120453,6.360274521,0,moong(green gram)
HASSAN,2013,Kharif,4496,320,27.70133529,6.506910842,87.85561293,25.80852208,31.17864806,14.24356353,4.129251377,0,moong(green gram)
HAVERI,2013,Kharif,1087,354,32.54339666,6.96435405,80.86482085,25.90631537,33.88586106,15.92566733,4.867429696,0,moong(green gram)
KOPPAL,2013,Kharif,20960,3923,27.84278341,7.075373836,86.3643975,29.74449784,31.90948808,15.16014957,6.375829589,0,moong(green gram)
MANDYA,2013,Kharif,445,112,26.83752816,6.852098028,79.24007614,26.98769057,30.72231432,14.57962921,5.914102795,0,moong(green gram)
MYSORE,2013,Kharif,5751,1961,32.49168078,6.59912037,79.59524262,25.14257195,31.29090729,15.74359076,6.95501748,0,moong(green gram)
RAICHUR,2013,Kharif,2419,761,25.27073622,6.434988065,63.58885974,25.18190664,34.10098165,17.36216182,3.552328683,0,moong(green gram)
RAMANAGARA,2013,Kharif,7,2,28.20337348,6.619256588,63.85483024,25.85197623,31.80474043,14.58711569,4.341903802,0,moong(green gram)
SHIMOGA,2013,Kharif,1,,26.45979131,6.396716617,66.67842813,28.74327465,30.83360421,16.90165109,6.628877157,0,moong(green gram)
TUMKUR,2013,Kharif,6143,607,34.40008843,6.259373195,66.39169845,29.10979613,34.5718034,16.62833288,4.815210019,0,moong(green gram)
YADGIR,2013,Kharif,35651,11177,28.37362461,6.861080959,73.21804271,25.63259175,31.9508892,16.85888879,4.358838701,0,moong(green gram)
BANGALORE RURAL,2013,Kharif,40329,103750,25.2954803,6.902561342,102.2239357,33.57248579,23.40440527,9.746968068,23.07713653,13.33437277,ragi
BELGAUM,2013,Kharif,1161,1024,24.83753619,7.075912228,96.6858668,30.92800454,27.36292508,12.38013447,24.21775056,12.26050673,ragi
BELLARY,2013,Kharif,3525,2548,31.03562762,7.567958825,101.2224231,30.53401853,25.91893359,12.03202591,24.77958662,12.03992223,ragi
BENGALURU URBAN,2013,Kharif,23157,72993,32.41585296,7.600516034,107.1880521,30.47674878,27.89851571,12.21444163,24.65152518,11.42013172,ragi
CHAMARAJANAGAR,2013,Kharif,13801,22997,25.36908894,5.978194954,107.1255778,31.91170265,25.53859797,13.90809309,26.658773,10.27671684,ragi
CHIKBALLAPUR,2013,Kharif,47760,105218,24.31991545,7.109790619,94.44402312,33.29548041,25.09364687,14.25681309,27.67115925,10.93436543,ragi
CHIKMAGALUR,2013,Kharif,38547,41820,22.62333464,5.707101145,91.01005817,33.59509817,20.34577927,11.08984199,23.9623908,11.38500243,ragi
CHITRADURGA,2013,Kharif,45995,57896,33.66956154,5.316812619,92.0126211,31.8720484,21.71827072,14.20486939,22.06800769,11.3333703,ragi
DAVANGERE,2013,Kharif,9151,13492,23.06465138,7.223528304,92.39235482,32.83783623,28.68912545,14.75562473,24.72569027,13.88432779,ragi
DHARWAD,2013,Kharif,46,87,20.69969213,5.133290788,101.3994372,33.89615713,28.03226747,11.11616445,23.46591765,10.19041529,ragi
GADAG,2013,Kharif,2,4,29.69145616,7.65287172,106.4464654,32.67245237,24.94658037,13.79967523,22.39886259,11.74732325,ragi
HASSAN,2013,Kharif,68540,126384,24.60822634,7.086829827,99.74059901,31.12838284,29.40467062,14.45942279,24.9882062,13.56127822,ragi
HAVERI,2013,Kharif,150,83,20.30652001,4.720062939,106.6772361,33.17558899,22.63575279,11.24255454,25.7388215,13.54841646,ragi
KOLAR,2013,Kharif,55002,123680,31.16629849,6.935450543,105.6784051,32.11724674,26.73146066,9.780772471,25.5030888,12.74934107,ragi
MANDYA,2013,Kharif,41362,80042,31.01971222,4.822865987,102.6724723,33.69434707,21.041333,10.05198884,24.06848187,11.39592666,ragi
MYSORE,2013,Kharif,27007,46875,21.0970235,7.304103226,93.83893225,33.41785146,29.27685248,13.08780443,27.64583906,13.87645808,ragi
RAMANAGARA,2013,Kharif,69955,175912,27.55348134,7.676552577,105.7887286,31.36602982,26.62201148,10.8989769,24.37373857,13.4564487,ragi
SHIMOGA,2013,Kharif,662,1114,21.98127775,7.854759198,91.27764585,31.74050955,29.85124271,12.08036779,25.9768665,13.1008117,ragi
TUMKUR,2013,Kharif,153043,231462,27.36453974,6.698751842,100.3197527,30.20578373,26.29295993,9.30175824,25.0584054,13.30107262,ragi
UTTAR KANNAD,2013,Kharif,8,15,21.7506726,7.205956828,104.0608378,30.16852762,27.22607336,13.15191269,25.73246776,11.74453175,ragi
BAGALKOT,2013,Kharif,54,160,27.60646109,6.094009656,18.42460691,28.91601254,17.30542071,48.11807259,11.62651802,10.73731363,rice
BANGALORE RURAL,2013,Kharif,685,2197,28.32404847,5.195002539,11.90179406,22.1486473,24.12705953,51.46297305,11.00087187,12.82639195,rice
BELGAUM,2013,Kharif,58597,123581,22.25321286,5.3001497,16.29262631,21.77766819,21.82356066,51.34582533,11.39460638,11.54114542,rice
BELLARY,2013,Kharif,76010,290788,23.64909635,7.747403547,13.37698745,26.80633774,18.70394211,50.18404684,12.38409261,10.10124272,rice
BENGALURU URBAN,2013,Kharif,1113,3941,20.70369725,9.068680918,16.71183442,21.14660727,24.05845099,51.33912677,13.99420605,13.94147743,rice
BIDAR,2013,Kharif,3572,5541,24.6696146,8.501481885,17.27166512,27.13191288,21.28648309,48.50995619,13.89931861,13.52228754,rice
BIJAPUR,2013,Kharif,52,154,21.2998752,9.453060736,11.41634428,27.0575542,19.74187366,50.92297167,12.47204428,13.71632749,rice
CHAMARAJANAGAR,2013,Kharif,15001,55778,17.7059248,9.137057881,13.54324923,29.52030422,16.28437325,49.88090621,11.84217923,13.8634038,rice
CHIKBALLAPUR,2013,Kharif,2095,5983,18.06165044,5.894927913,12.65999337,27.23080985,21.08473197,49.50921701,13.83609593,12.51730195,rice
CHIKMAGALUR,2013,Kharif,38396,105672,26.39773634,7.575083977,17.6130525,23.27534867,17.74277929,50.85447856,13.42967715,13.56531653,rice
